año,BPCOD,delito,medio_comision,medio_etiqueta,es_digital,sexo_label,grupo_edad,area_label,CVE_ENT,NOM_ENT,FAC_DEL,FAC_DEL_AM,BP4_1,BP5_1,BP5_1A_1,BP5_1A_2,BP5_1A_3,BP5_1A_4,BP5_3
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   174,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   348,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   270,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   270,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   167,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   167,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   180,,,,,,,,
2012,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   360,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   180,,,,,,,,
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   180,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   180,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   170,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   170,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   170,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   183,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   170,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   170,,,,,,,,
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   340,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   170,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   155,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   310,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   155,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   155,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   155,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   224,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   224,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   224,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   224,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   167,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   178,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   162,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   162,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   352,,,1,,,,,1
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   270,,,,,,,,
2012,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   270,,,,,,,,
2012,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   266,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   144,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   348,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   368,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   184,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   184,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   175,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   525,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   890,,,1,,,,,2
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   178,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   632,,,1,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   158,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   158,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   158,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   158,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   158,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   183,,,,,,,,
2012,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   169,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   169,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   180,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   180,,,,,,,,
2012,1,Robo total de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   191,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   191,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   573,,,1,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   573,,,1,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   764,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   350,,,1,,,,,2
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   350,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   350,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   350,,,1,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   654,,,1,,,,,2
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   872,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   191,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   382,,,1,,,,,2
2012,12,Secuestro,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   382,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   191,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   382,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   191,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   382,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   191,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   191,,,1,,,,,2
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   191,,,,,,,,
2012,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   191,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   214,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   304,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   304,,,,,,,,
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   608,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   304,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   348,,,4,,,,,1
2012,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   174,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   184,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   477,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   174,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   177,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   177,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   177,,,,,,,,
2012,1,Robo total de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   192,,,,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   579,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   193,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   193,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   169,,,,,,,,
2012,12,Secuestro,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   676,,,,,,,,
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   507,,,,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   507,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   166,,,,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   180,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   540,,,,,,,,
2012,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   540,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   338,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   169,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   169,,,,,,,,
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   169,,,,,,,,
2012,11,Lesiones físicas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   169,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   169,,,,,,,,
2012,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,   156,,2,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   156,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   468,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   200,,,,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   200,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   200,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   200,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   200,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   597,,,1,,,,,2
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   486,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   486,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   486,,,1,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   324,,,,,,,,
2012,1,Robo total de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   163,,,,,,,,
2012,14,Violación sexual,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   326,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   326,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   163,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   326,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   157,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   157,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   157,,,1,,,,,2
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   163,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   163,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   163,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   163,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   163,,,,,,,,
2012,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,   344,,2,,,,,,
2012,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   684,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   684,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   684,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   684,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   684,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   684,,,1,,,,,2
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   370,,,,,,,,
2012,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   370,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   189,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   189,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   189,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   189,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   189,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   378,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   189,,,,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   378,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   165,,,,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   495,,,,,,,,
2012,12,Secuestro,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   165,,,,,,,,
2012,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   516,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   172,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   178,,,,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   356,,,,,,,,
2012,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,   178,,2,,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   648,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   162,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   519,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   519,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   519,,,1,,,,,2
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   323,,,,,,,,
2012,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   646,,,,,,,,
2012,12,Secuestro,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   646,,,,,,,,
2012,12,Secuestro,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   646,,,,,,,,
2012,12,Secuestro,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   646,,,,,,,,
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   642,,,,,,,,
2012,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,   181,,2,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   197,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   197,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   197,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   173,,,,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   519,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   172,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   516,,,,,,,,
2012,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   516,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   172,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   516,,,,,,,,
2012,10,Amenazas,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   516,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   516,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   160,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   160,,,,,,,,
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   320,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   320,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   160,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   320,,,,,,,,
2012,9,Extorsión,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   320,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   160,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   320,,,1,,,,,2
2012,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   480,,,,,,,,
2012,5,Robo / asalto en calle o transporte,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   480,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   160,,,,,,,,
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   237,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   169,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   172,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   172,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   177,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   177,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   177,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   177,,,,,,,,
2012,7,Fraude bancario,correo_postal,Correo / mensajería física,0,No especificado,No especificado,Urbana,,,   354,,2,,,,,,
2012,1,Robo total de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   187,,,,,,,,
2012,1,Robo total de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   187,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   187,,,,,,,,
2012,6,Robo en otra forma,presencial,Presencial (cara a cara),0,No especificado,No especificado,Urbana,,,   374,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   374,,,1,,,,,
2012,4,Robo a casa habitación,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   374,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   184,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   184,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   184,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   184,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   184,,,1,,,,,2
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   519,,,1,,,,,2
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   176,,,,,,,,
2012,3,Vandalismo / daño a propiedad,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   176,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   176,,,,,,,,
2012,2,Robo de accesorios de vehículo,no_aplica,No aplica (delito de hogar),0,No especificado,No especificado,Urbana,,,   176,,,,,,,,
2012,8,Fraude al consumidor,no_especificado,Sin información,0,No especificado,No especificado,Urbana,,,   704,,,1,,,,,2
